municipio,vereador,partido_x,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url,partido_y,tem_bio,n_propostas,tipos_propostas,tamanho_corpus_limpo,proposta_ementa_tokenizada,ementa_sem_stopwords,ementa_lematizada,resumo_proposta,proposta_ementa_filtrada,ementa_lematizada_filtrada
Campina Grande,Valéria Aragão,sem_partido,PL,223,2026,concede o título de cidadão campinense ao cantor e compositor alcymar monteiro dos santos em reconhecimento aos seus relevantes serviços prestados à cultura e à difusão do nome de campina grande através da música,https://sapl.campinagrande.pb.leg.br/materia/1013187,,True,8,PL,2574.0,"['concede', 'o', 'título', 'de', 'cidadão', 'campinense', 'ao', 'cantor', 'e', 'compositor', 'alcymar', 'monteiro', 'dos', 'santos', 'em', 'reconhecimento', 'aos', 'seus', 'relevantes', 'serviços', 'prestados', 'à', 'cultura', 'e', 'à', 'difusão', 'do', 'nome', 'de', 'campina', 'grande', 'através', 'da', 'música']","['concede', 'título', 'cidadão', 'campinense', 'cantor', 'compositor', 'alcymar', 'monteiro', 'santos', 'reconhecimento', 'relevantes', 'serviços', 'prestados', 'cultura', 'difusão', 'nome', 'campina', 'grande', 'através', 'música']","['Concedir', 'título', 'cidadão', 'campinense', 'cantor', 'compositor', 'alcymar', 'Monteiro', 'santo', 'reconhecimento', 'relevante', 'serviço', 'prestar', 'cultura', 'difusão', 'nome', 'campina', 'grande', 'através', 'música']",Essa proposta legislativa concede ao cantor Alcymar Monteiro o título de Cidadão Campinense por seus serviços à cultura e à promoção de Campina Grande.,concede cidadão campinense cantor compositor alcymar monteiro dos santos reconhecimento aos seus relevantes serviços prestados cultura difusão nome através música,"['cidadão', 'campinense', 'cantor', 'compositor', 'alcymar', 'Monteiro', 'santo', 'reconhecimento', 'relevante', 'serviço', 'prestar', 'cultura', 'difusão', 'nome', 'através', 'música']"
Campina Grande,Valéria Aragão,sem_partido,PL,158,2026,institui a política municipal de prevenção e atendimento especializado ao transtorno do jogo patológico vício em apostas esportivas e jogos online no município de campina grande e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1012485,,True,8,PL,2574.0,"['institui', 'a', 'política', 'municipal', 'de', 'prevenção', 'e', 'atendimento', 'especializado', 'ao', 'transtorno', 'do', 'jogo', 'patológico', 'vício', 'em', 'apostas', 'esportivas', 'e', 'jogos', 'online', 'no', 'município', 'de', 'campina', 'grande', 'e', 'dá', 'outras', 'providências']","['institui', 'política', 'municipal', 'prevenção', 'atendimento', 'especializado', 'transtorno', 'jogo', 'patológico', 'vício', 'apostas', 'esportivas', 'jogos', 'online', 'município', 'campina', 'grande', 'dá', 'outras', 'providências']","['instituir', 'política', 'municipal', 'prevenção', 'atendimento', 'especializar', 'transtorno', 'jogo', 'patológico', 'vício', 'apostar', 'esportivo', 'jogo', 'online', 'município', 'Campina', 'grande']",Essa proposta legislativa sugere que a cidade de Campina Grande institua uma política para ajudar as pessoas que têm um vício em apostas esportivas e jogos online.,institui política prevenção atendimento especializado transtorno jogo patológico vício apostas esportivas jogos online outras providências,"['política', 'prevenção', 'atendimento', 'especializar', 'transtorno', 'jogo', 'patológico', 'vício', 'apostar', 'esportivo', 'jogo', 'online']"
Campina Grande,Valéria Aragão,sem_partido,PL,155,2026,denomina de cinema da educação prof ª margarida da mota rocha o novo espaço cinematográfico e cultural da secretaria de educação do município de campina grande e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1012482,,True,8,PL,2574.0,"['denomina', 'de', 'cinema', 'da', 'educação', 'prof', 'ª', 'margarida', 'da', 'mota', 'rocha', 'o', 'novo', 'espaço', 'cinematográfico', 'e', 'cultural', 'da', 'secretaria', 'de', 'educação', 'do', 'município', 'de', 'campina', 'grande', 'e', 'dá', 'outras', 'providências']","['denomina', 'cinema', 'educação', 'prof', 'ª', 'margarida', 'mota', 'rocha', 'novo', 'espaço', 'cinematográfico', 'cultural', 'secretaria', 'educação', 'município', 'campina', 'grande', 'dá', 'outras', 'providências']","['denominar', 'cinema', 'educação', 'prof', 'Margarida', 'Mota', 'Rocha', 'novo', 'espaço', 'cinematográfico', 'cultural', 'secretaria', 'educação', 'município', 'campina', 'grande']","Essa proposta legislativa sugere dar o nome ""Cinema da Educação Profª Margarida da Mota Rocha"" ao novo espaço de cinema e cultura da Secretaria de Educação de Campina Grande.",denomina cinema educação prof margarida mota rocha novo espaço cinematográfico cultural secretaria educação outras providências,"['denominar', 'cinema', 'educação', 'prof', 'Margarida', 'Mota', 'Rocha', 'novo', 'espaço', 'cinematográfico', 'cultural', 'secretaria', 'educação']"
Campina Grande,Valéria Aragão,sem_partido,PL,83,2026,reconhece de utilidade pública municipal a associação musashi karate club e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1012084,,True,8,PL,2574.0,"['reconhece', 'de', 'utilidade', 'pública', 'municipal', 'a', 'associação', 'musashi', 'karate', 'club', 'e', 'dá', 'outras', 'providências']","['reconhece', 'utilidade', 'pública', 'municipal', 'associação', 'musashi', 'karate', 'club', 'dá', 'outras', 'providências']","['reconhecer', 'utilidade', 'público', 'municipal', 'Associação', 'Musashi', 'karate', 'Club']","Essa proposta legislativa reconhece oficialmente a Associação Musashi Karate Club como uma entidade pública útil na cidade, concedendo-lhe status de organismo credível e credível da comunidade.",reconhece utilidade pública associação musashi karate club outras providências,"['reconhecer', 'utilidade', 'Associação', 'Musashi', 'karate', 'Club']"
Campina Grande,Valéria Aragão,sem_partido,PL,57,2026,autoriza o poder executivo municipal a instituir cota mínima para a aquisição de obras literárias de autores locais na composição do acervo das bibliotecas públicas e das escolas da rede municipal de ensino de campina grande e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1011694,,True,8,PL,2574.0,"['autoriza', 'o', 'poder', 'executivo', 'municipal', 'a', 'instituir', 'cota', 'mínima', 'para', 'a', 'aquisição', 'de', 'obras', 'literárias', 'de', 'autores', 'locais', 'na', 'composição', 'do', 'acervo', 'das', 'bibliotecas', 'públicas', 'e', 'das', 'escolas', 'da', 'rede', 'municipal', 'de', 'ensino', 'de', 'campina', 'grande', 'e', 'dá', 'outras', 'providências']","['autoriza', 'poder', 'executivo', 'municipal', 'instituir', 'cota', 'mínima', 'aquisição', 'obras', 'literárias', 'autores', 'locais', 'composição', 'acervo', 'bibliotecas', 'públicas', 'escolas', 'rede', 'municipal', 'ensino', 'campina', 'grande', 'dá', 'outras', 'providências']","['autorizar', 'poder', 'executivo', 'municipal', 'instituir', 'cota', 'pequeno', 'aquisição', 'obra', 'literário', 'autor', 'local', 'composição', 'acervo', 'biblioteca', 'público', 'escola', 'rede', 'Municipal', 'ensino', 'Campina', 'grande']",Essa proposta quer obrigar o poder executivo municipal a comprar obras de autores locais para as bibliotecas e escolas da cidade de Campina Grande.,autoriza cota mínima para aquisição obras literárias autores locais composição acervo das bibliotecas públicas das escolas rede ensino outras providências,"['cota', 'pequeno', 'aquisição', 'obra', 'literário', 'autor', 'local', 'composição', 'acervo', 'biblioteca', 'escola', 'rede', 'ensino']"
Campina Grande,Valéria Aragão,sem_partido,PL,56,2026,autoriza o poder executivo municipal a criar o centro municipal de formação de educadores cmfe de campina grande pb e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1011693,,True,8,PL,2574.0,"['autoriza', 'o', 'poder', 'executivo', 'municipal', 'a', 'criar', 'o', 'centro', 'municipal', 'de', 'formação', 'de', 'educadores', 'cmfe', 'de', 'campina', 'grande', 'pb', 'e', 'dá', 'outras', 'providências']","['autoriza', 'poder', 'executivo', 'municipal', 'criar', 'centro', 'municipal', 'formação', 'educadores', 'cmfe', 'campina', 'grande', 'pb', 'dá', 'outras', 'providências']","['autorizar', 'poder', 'executivo', 'municipal', 'criar', 'centro', 'municipal', 'formação', 'educador', 'cmfe', 'campina', 'grande']",Essa proposta legislativa autoriza a Prefeitura de Campina Grande a criar um centro que ofereça formação e capacitação para professores.,autoriza criar centro formação educadores cmfe outras providências,"['criar', 'centro', 'formação', 'educador', 'cmfe']"
Campina Grande,Rostand Paraíba,sem_partido,PL,236,2026,institui o dia municipal dos filhos no município de campina grande a ser comemorado anualmente em 23 de setembro e estabelece diretrizes para promoção de ações em defesa dos direitos e da valorização das crianças e adolescentes,https://sapl.campinagrande.pb.leg.br/materia/1013262,,True,7,PL,2385.0,"['institui', 'o', 'dia', 'municipal', 'dos', 'filhos', 'no', 'município', 'de', 'campina', 'grande', 'a', 'ser', 'comemorado', 'anualmente', 'em', 'de', 'setembro', 'e', 'estabelece', 'diretrizes', 'para', 'promoção', 'de', 'ações', 'em', 'defesa', 'dos', 'direitos', 'e', 'da', 'valorização', 'das', 'crianças', 'e', 'adolescentes']","['institui', 'dia', 'municipal', 'filhos', 'município', 'campina', 'grande', 'comemorado', 'anualmente', 'setembro', 'estabelece', 'diretrizes', 'promoção', 'ações', 'defesa', 'direitos', 'valorização', 'crianças', 'adolescentes']","['instituir', 'dia', 'municipal', 'filho', 'município', 'Campina', 'grande', 'comemorar', 'anualmente', 'setembro', 'estabelecer', 'diretriz', 'promoção', 'ação', 'defeso', 'direito', 'valorização', 'criança', 'adolescente']",Essa proposta pede para criar um dia especial em Campina Grande para homenagear filhos e garantir mais proteção e valorização para as crianças e adolescentes.,institui dia dos filhos ser comemorado anualmente setembro estabelece diretrizes para promoção ações defesa dos direitos valorização das crianças adolescentes,"['dia', 'filho', 'comemorar', 'anualmente', 'setembro', 'estabelecer', 'promoção', 'ação', 'defeso', 'direito', 'valorização', 'criança', 'adolescente']"
Campina Grande,Rostand Paraíba,sem_partido,PL,186,2026,concede título de cidadania campinense ao médico felizardo cordeiro neto e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1012757,,True,7,PL,2385.0,"['concede', 'título', 'de', 'cidadania', 'campinense', 'ao', 'médico', 'felizardo', 'cordeiro', 'neto', 'e', 'dá', 'outras', 'providências']","['concede', 'título', 'cidadania', 'campinense', 'médico', 'felizardo', 'cordeiro', 'neto', 'dá', 'outras', 'providências']","['Concedir', 'título', 'cidadania', 'campinense', 'médico', 'felizardo', 'cordeiro', 'neto']",Essa proposta legislativa pede para conceder o título de cidadão honorário de Campina à pessoa do Dr. Felizardo Cordeiro Neto e tomar outras medidas a esse respeito.,concede cidadania campinense médico felizardo cordeiro neto outras providências,"['cidadania', 'campinense', 'médico', 'felizardo', 'cordeiro', 'neto']"
Campina Grande,Rostand Paraíba,sem_partido,PL,98,2026,institui o programa municipal campina na copa para a promoção de eventos públicos relacionados à copa do mundo fifa com ênfase na transmissão de jogos em campos de futebol amador arenas comunitárias e espaços públicos de campina grande visando fomentar o esporte o turismo e a integração social,https://sapl.campinagrande.pb.leg.br/materia/1012145,,True,7,PL,2385.0,"['institui', 'o', 'programa', 'municipal', 'campina', 'na', 'copa', 'para', 'a', 'promoção', 'de', 'eventos', 'públicos', 'relacionados', 'à', 'copa', 'do', 'mundo', 'fifa', 'com', 'ênfase', 'na', 'transmissão', 'de', 'jogos', 'em', 'campos', 'de', 'futebol', 'amador', 'arenas', 'comunitárias', 'e', 'espaços', 'públicos', 'de', 'campina', 'grande', 'visando', 'fomentar', 'o', 'esporte', 'o', 'turismo', 'e', 'a', 'integração', 'social']","['institui', 'programa', 'municipal', 'campina', 'copa', 'promoção', 'eventos', 'públicos', 'relacionados', 'copa', 'mundo', 'fifa', 'ênfase', 'transmissão', 'jogos', 'campos', 'futebol', 'amador', 'arenas', 'comunitárias', 'espaços', 'públicos', 'campina', 'grande', 'visando', 'fomentar', 'esporte', 'turismo', 'integração', 'social']","['instituir', 'programa', 'municipal', 'campina', 'Copa', 'promoção', 'evento', 'público', 'relacionar', 'copa', 'mundo', 'fifa', 'ênfase', 'transmissão', 'jogo', 'campo', 'futebol', 'amador', 'arena', 'comunitário', 'espaço', 'público', 'campina', 'grande', 'visar', 'fomentar', 'esporte', 'turismo', 'integração', 'social']","Essa proposta visa criar um programa municipal em Campina Grande para promover eventos ligados à Copa do Mundo e estimular o esporte, o turismo e a união da comunidade.",institui copa para promoção eventos públicos relacionados copa mundo fifa com ênfase transmissão jogos campos futebol amador arenas comunitárias espaços públicos visando fomentar esporte turismo integração social,"['Copa', 'promoção', 'evento', 'relacionar', 'copa', 'mundo', 'fifa', 'ênfase', 'transmissão', 'jogo', 'campo', 'futebol', 'amador', 'arena', 'comunitário', 'espaço', 'visar', 'fomentar', 'esporte', 'turismo', 'integração', 'social']"
Campina Grande,Rostand Paraíba,sem_partido,PL,97,2026,institui diretrizes para o plano municipal de segurança e manutenção de campos de futebol amador e arenas comunitárias em campina grande,https://sapl.campinagrande.pb.leg.br/materia/1012135,,True,7,PL,2385.0,"['institui', 'diretrizes', 'para', 'o', 'plano', 'municipal', 'de', 'segurança', 'e', 'manutenção', 'de', 'campos', 'de', 'futebol', 'amador', 'e', 'arenas', 'comunitárias', 'em', 'campina', 'grande']","['institui', 'diretrizes', 'plano', 'municipal', 'segurança', 'manutenção', 'campos', 'futebol', 'amador', 'arenas', 'comunitárias', 'campina', 'grande']","['instituir', 'diretriz', 'plano', 'municipal', 'segurança', 'manutenção', 'campo', 'futebol', 'amador', 'arena', 'comunitário', 'campina', 'grande']",Essa proposta legislativa visa estabelecer diretrizes para a gestão e manutenção de campos de futebol e arenas comunitárias em Campina Grande.,institui diretrizes para plano segurança manutenção campos futebol amador arenas comunitárias,"['plano', 'segurança', 'manutenção', 'campo', 'futebol', 'amador', 'arena', 'comunitário']"
Campina Grande,Rostand Paraíba,sem_partido,PL,36,2026,institui obrigatoriedade de sinalização vertical de advertência em pontos com histórico recorrente de alagamentos e inundações no município de campina grande,https://sapl.campinagrande.pb.leg.br/materia/1011486,,True,7,PL,2385.0,"['institui', 'obrigatoriedade', 'de', 'sinalização', 'vertical', 'de', 'advertência', 'em', 'pontos', 'com', 'histórico', 'recorrente', 'de', 'alagamentos', 'e', 'inundações', 'no', 'município', 'de', 'campina', 'grande']","['institui', 'obrigatoriedade', 'sinalização', 'vertical', 'advertência', 'pontos', 'histórico', 'recorrente', 'alagamentos', 'inundações', 'município', 'campina', 'grande']","['instituir', 'obrigatoriedade', 'sinalização', 'vertical', 'advertênciar', 'ponto', 'histórico', 'recorrente', 'alagamento', 'inundação', 'município', 'Campina', 'grande']","Essa proposta legislativa quer tornar obrigatório o uso de sinais de advertência em pontos da cidade que têm tendência de alagar, para alertar as pessoas sobre o risco de inundações.",institui obrigatoriedade sinalização vertical advertência pontos com histórico recorrente alagamentos inundações,"['obrigatoriedade', 'sinalização', 'vertical', 'advertênciar', 'ponto', 'histórico', 'recorrente', 'alagamento', 'inundação']"
Campina Grande,Rostand Paraíba,sem_partido,PL,35,2026,dispõe sobre a obrigatoriedade de opção de acesso por meio não biométrico e o direito à exclusão de dados sensíveis em estabelecimentos privados no município de campina grande,https://sapl.campinagrande.pb.leg.br/materia/1011485,,True,7,PL,2385.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'opção', 'de', 'acesso', 'por', 'meio', 'não', 'biométrico', 'e', 'o', 'direito', 'à', 'exclusão', 'de', 'dados', 'sensíveis', 'em', 'estabelecimentos', 'privados', 'no', 'município', 'de', 'campina', 'grande']","['dispõe', 'sobre', 'obrigatoriedade', 'opção', 'acesso', 'meio', 'biométrico', 'direito', 'exclusão', 'dados', 'sensíveis', 'estabelecimentos', 'privados', 'município', 'campina', 'grande']","['dispor', 'sobre', 'obrigatoriedade', 'opção', 'acesso', 'meio', 'biométrico', 'direito', 'exclusão', 'dar', 'sensível', 'estabelecimento', 'privar', 'município', 'Campina', 'grande']","Essa proposta legislativa quer que os estabelecimentos em Campina Grande permitam ao cliente escolher entre usar um método não biométrico (sem identificar a pessoa pelo rosto ou outras partes do corpo) para acesso, e também que haja a opção de remover dados sensíveis.",dispõe obrigatoriedade opção acesso por meio não biométrico direito exclusão dados sensíveis estabelecimentos privados,"['obrigatoriedade', 'opção', 'acesso', 'meio', 'biométrico', 'direito', 'exclusão', 'dar', 'sensível', 'estabelecimento', 'privar']"
Campina Grande,Rostand Paraíba,sem_partido,PL,32,2026,institui o programa municipal de vistoria técnica periódica em pontes viadutos e passarelas na cidade de campina grande e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1011482,,True,7,PL,2385.0,"['institui', 'o', 'programa', 'municipal', 'de', 'vistoria', 'técnica', 'periódica', 'em', 'pontes', 'viadutos', 'e', 'passarelas', 'na', 'cidade', 'de', 'campina', 'grande', 'e', 'dá', 'outras', 'providências']","['institui', 'programa', 'municipal', 'vistoria', 'técnica', 'periódica', 'pontes', 'viadutos', 'passarelas', 'cidade', 'campina', 'grande', 'dá', 'outras', 'providências']","['instituir', 'programa', 'municipal', 'vistoria', 'técnico', 'periódico', 'ponte', 'viaduto', 'passarela', 'cidade', 'campina', 'grande']","Essa proposta legislativa quer criar um programa para regularmente inspecionar as pontes, viadutos e passarelas na cidade de Campina Grande para garantir sua segurança e manutenção.",institui vistoria técnica periódica pontes viadutos passarelas cidade outras providências,"['vistoria', 'técnico', 'periódico', 'ponte', 'viaduto', 'passarela', 'cidade']"
Campina Grande,Waléria Assunção,sem_partido,PL,268,2026,institui a política municipal de alimentação saudável nas escolas com restrição de alimentos ultraprocessados em merendas no ambiente escolar e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1013394,,True,7,"PINF, PL",2055.0,"['institui', 'a', 'política', 'municipal', 'de', 'alimentação', 'saudável', 'nas', 'escolas', 'com', 'restrição', 'de', 'alimentos', 'ultraprocessados', 'em', 'merendas', 'no', 'ambiente', 'escolar', 'e', 'dá', 'outras', 'providências']","['institui', 'política', 'municipal', 'alimentação', 'saudável', 'escolas', 'restrição', 'alimentos', 'ultraprocessados', 'merendas', 'ambiente', 'escolar', 'dá', 'outras', 'providências']","['instituir', 'política', 'municipal', 'alimentação', 'saudável', 'escola', 'restrição', 'alimento', 'ultraprocessar', 'merenda', 'ambiente', 'escolar']",Essa proposta legislativa quer proibir a venda de alimentos ultraprocessados nas escolas e estimular uma alimentação saudável para os alunos.,institui política alimentação saudável nas escolas com restrição alimentos ultraprocessados merendas ambiente escolar outras providências,"['política', 'alimentação', 'saudável', 'escola', 'restrição', 'alimento', 'ultraprocessar', 'merenda', 'ambiente', 'escolar']"
Campina Grande,Waléria Assunção,sem_partido,PL,266,2026,dispõe sobre o procedimento administrativo para execução do auxílio habitacional previsto na lei federal nº 14 674 2023 no âmbito do município de campina grande,https://sapl.campinagrande.pb.leg.br/materia/1013392,,True,7,"PINF, PL",2055.0,"['dispõe', 'sobre', 'o', 'procedimento', 'administrativo', 'para', 'execução', 'do', 'auxílio', 'habitacional', 'previsto', 'na', 'lei', 'federal', 'nº', 'no', 'âmbito', 'do', 'município', 'de', 'campina', 'grande']","['dispõe', 'sobre', 'procedimento', 'administrativo', 'execução', 'auxílio', 'habitacional', 'previsto', 'lei', 'federal', 'nº', 'âmbito', 'município', 'campina', 'grande']","['dispor', 'sobre', 'procedimento', 'administrativo', 'execução', 'auxílio', 'habitacional', 'prever', 'lei', 'federal', 'município', 'Campina', 'grande']",Essa proposta legislativa define como funcionará o auxílio habitacional no município de Campina Grande.,dispõe procedimento administrativo para execução auxílio habitacional previsto federal 674 2023 âmbito,"['procedimento', 'administrativo', 'execução', 'auxílio', 'habitacional', 'prever', 'federal']"
Campina Grande,Waléria Assunção,sem_partido,PL,264,2026,autoriza o poder executivo a firmar convênios com clínicas e hospitais veterinários privados para prestação de serviços veterinários à população,https://sapl.campinagrande.pb.leg.br/materia/1013390,,True,7,"PINF, PL",2055.0,"['autoriza', 'o', 'poder', 'executivo', 'a', 'firmar', 'convênios', 'com', 'clínicas', 'e', 'hospitais', 'veterinários', 'privados', 'para', 'prestação', 'de', 'serviços', 'veterinários', 'à', 'população']","['autoriza', 'poder', 'executivo', 'firmar', 'convênios', 'clínicas', 'hospitais', 'veterinários', 'privados', 'prestação', 'serviços', 'veterinários', 'população']","['autorizar', 'poder', 'executivo', 'firmar', 'convênio', 'clínico', 'hospital', 'veterinário', 'privar', 'prestação', 'serviço', 'veterinário', 'população']",Essa proposta legislativa permite que o governo contrate clínicas e hospitais veterinários privados para prestar serviços de saúde aos animais.,autoriza firmar convênios com clínicas hospitais veterinários privados para prestação serviços veterinários população,"['firmar', 'convênio', 'clínico', 'hospital', 'veterinário', 'privar', 'prestação', 'serviço', 'veterinário', 'população']"
Campina Grande,Waléria Assunção,sem_partido,PL,261,2026,autoriza o poder executivo a firmar convênios com cemitérios e crematórios de animais para destinação adequada de cadáveres de animais domésticos no município,https://sapl.campinagrande.pb.leg.br/materia/1013387,,True,7,"PINF, PL",2055.0,"['autoriza', 'o', 'poder', 'executivo', 'a', 'firmar', 'convênios', 'com', 'cemitérios', 'e', 'crematórios', 'de', 'animais', 'para', 'destinação', 'adequada', 'de', 'cadáveres', 'de', 'animais', 'domésticos', 'no', 'município']","['autoriza', 'poder', 'executivo', 'firmar', 'convênios', 'cemitérios', 'crematórios', 'animais', 'destinação', 'adequada', 'cadáveres', 'animais', 'domésticos', 'município']","['autorizar', 'poder', 'executivo', 'firmar', 'convênio', 'cemitério', 'crematório', 'animal', 'destinação', 'adequado', 'cadáver', 'animal', 'doméstico', 'município']",Essa proposta legislativa permite que o governo firme acordos com os cemitérios e cremações de animais para tratar corretamente os cadáveres de animais de estimação no município.,autoriza firmar convênios com cemitérios crematórios animais para destinação adequada cadáveres animais domésticos,"['firmar', 'convênio', 'cemitério', 'crematório', 'animal', 'destinação', 'adequado', 'cadáver', 'animal', 'doméstico']"
Campina Grande,Waléria Assunção,sem_partido,PL,259,2026,autoriza e regulamenta o atendimento educacional domiciliar e hospitalar no âmbito da rede municipal de ensino de campina grande e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1013383,,True,7,"PINF, PL",2055.0,"['autoriza', 'e', 'regulamenta', 'o', 'atendimento', 'educacional', 'domiciliar', 'e', 'hospitalar', 'no', 'âmbito', 'da', 'rede', 'municipal', 'de', 'ensino', 'de', 'campina', 'grande', 'e', 'dá', 'outras', 'providências']","['autoriza', 'regulamenta', 'atendimento', 'educacional', 'domiciliar', 'hospitalar', 'âmbito', 'rede', 'municipal', 'ensino', 'campina', 'grande', 'dá', 'outras', 'providências']","['autorizar', 'regulamentar', 'atendimento', 'educacional', 'domiciliar', 'hospitalar', 'rede', 'Municipal', 'ensino', 'Campina', 'grande']","Essa proposta legislativa quer criar e regular programa de ensino em escolas para pessoas que não podem ir à escola regularmente, seja em casa ou em hospitais.",autoriza regulamenta atendimento educacional domiciliar hospitalar âmbito rede ensino outras providências,"['regulamentar', 'atendimento', 'educacional', 'domiciliar', 'hospitalar', 'rede', 'ensino']"
Campina Grande,Waléria Assunção,sem_partido,PL,111,2026,denomina de astrogildo pereira de araújo uma das vias públicas do município de campina grande e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1012186,,True,7,"PINF, PL",2055.0,"['denomina', 'de', 'astrogildo', 'pereira', 'de', 'araújo', 'uma', 'das', 'vias', 'públicas', 'do', 'município', 'de', 'campina', 'grande', 'e', 'dá', 'outras', 'providências']","['denomina', 'astrogildo', 'pereira', 'araújo', 'vias', 'públicas', 'município', 'campina', 'grande', 'dá', 'outras', 'providências']","['denominar', 'astrogildo', 'Pereira', 'Araújo', 'via', 'público', 'município', 'Campina', 'grande']","Essa proposta legislativa sugere nomear uma rua de Campina Grande como ""Astrogildo Pereira de Araújo"".",denomina astrogildo pereira araújo uma das vias públicas outras providências,"['denominar', 'astrogildo', 'Pereira', 'Araújo', 'via']"
Campina Grande,Waléria Assunção,sem_partido,PINF,31,2026,requer informações ao poder executivo sobre a distribuição e aplicação dos recursos destinados à educação previstos no projeto de lei nº 316 2026,https://sapl.campinagrande.pb.leg.br/materia/1013700,,True,7,"PINF, PL",2055.0,"['requer', 'informações', 'ao', 'poder', 'executivo', 'sobre', 'a', 'distribuição', 'e', 'aplicação', 'dos', 'recursos', 'destinados', 'à', 'educação', 'previstos', 'no', 'projeto', 'de', 'lei', 'nº']","['requer', 'informações', 'poder', 'executivo', 'sobre', 'distribuição', 'aplicação', 'recursos', 'destinados', 'educação', 'previstos', 'projeto', 'lei', 'nº']","['requer', 'informação', 'poder', 'executivo', 'sobre', 'distribuição', 'aplicação', 'recurso', 'destinar', 'educação', 'prever', 'projeto', 'Lei']","Esta proposta de lei solicita informações ao governo sobre como e onde é usado o dinheiro destinado à educação, previsto em outro projeto de lei.",informações distribuição aplicação dos recursos destinados educação previstos 316 2026,"['informação', 'distribuição', 'aplicação', 'recurso', 'destinar', 'educação', 'prever']"
Campina Grande,Pimentel Filho,sem_partido,PL,159,2026,reconhece de utilidade pública a erco brasil empresa de riqueza cannabis organizacional amigos da esperança e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1012486,,True,6,PL,2138.0,"['reconhece', 'de', 'utilidade', 'pública', 'a', 'erco', 'brasil', 'empresa', 'de', 'riqueza', 'cannabis', 'organizacional', 'amigos', 'da', 'esperança', 'e', 'dá', 'outras', 'providências']","['reconhece', 'utilidade', 'pública', 'erco', 'brasil', 'empresa', 'riqueza', 'cannabis', 'organizacional', 'amigos', 'esperança', 'dá', 'outras', 'providências']","['reconhecer', 'utilidade', 'público', 'Erco', 'Brasil', 'empresa', 'riqueza', 'cannabis', 'organizacional', 'amigo', 'esperançar']","""Desbloqueia recursos públicos para a empresa ERCO Brasil, afim de que ela possa se desenvolver sem restrições"".",reconhece utilidade pública erco brasil empresa riqueza cannabis organizacional amigos esperança outras providências,"['reconhecer', 'utilidade', 'Erco', 'Brasil', 'empresa', 'riqueza', 'cannabis', 'organizacional', 'amigo', 'esperançar']"
Campina Grande,Pimentel Filho,sem_partido,PL,31,2026,institui o cartão material escolar municipal para estudantes da rede pública municipal de ensino e dá outras providências,https://sapl.campinagrande.pb.leg.br/materia/1011383,,True,6,PL,2138.0,"['institui', 'o', 'cartão', 'material', 'escolar', 'municipal', 'para', 'estudantes', 'da', 'rede', 'pública', 'municipal', 'de', 'ensino', 'e', 'dá', 'outras', 'providências']","['institui', 'cartão', 'material', 'escolar', 'municipal', 'estudantes', 'rede', 'pública', 'municipal', 'ensino', 'dá', 'outras', 'providências']","['instituir', 'cartão', 'material', 'escolar', 'Municipal', 'estudante', 'rede', 'público', 'Municipal', 'ensino']","Essa proposta legislativa pede para criar um cartão para estudantes da rede pública municipal de ensino, que provavelmente ajudará a garantir a distribuição de materiais escolares de forma gratuita ou facilitada.",institui cartão material escolar para estudantes rede pública ensino outras providências,"['cartão', 'material', 'escolar', 'estudante', 'rede', 'ensino']"
